CODIGO,BARRAS,PRODUTO,UNIDADE,VENDA1,VENDA2,VENDA3,ESTOQUE,GRUPO,SUBGRUPO,RESUMO,APLICACAO,LOCAL,FABRICANTE,CODFABRICA,OBS,REFER
116,0,BANDEJA GRANDE,UNID,13.00,0.00,0.00,0,0-,0-,BANDEJA GRANDE,,,,,,00000000000
117,0,BANDEJA PEQUENA,UNID,8.00,0.00,0.00,0,0-,0-,BANDEJA PEQUENA,,,,,,00000000000
118,0,BARBANTE ALGODAO,ROLO,10.00,0.00,0.00,0,0-,0-,BARBANTE ALGODA,,,,,,00000000000
119,0,BARBANTE FITILHO,ROLO,20.00,0.00,0.00,0,0-,0-,BARBANTE FITILH,,,,,,00000000000
2025,0,BARRA APOIO METAL 30,UNID,75.00,0.00,0.00,0,0-,0-,BARRA AP.MET.30,,,,,,00000000000
2026,0,BARRA APOIO METAL 40,UNID,90.00,0.00,0.00,0,0-,0-,BARRA AP.MET.40,,,,,,00000000000
125,0,BARRA ROSQUEADA 1/2 UNC,UNID,19.00,0.00,0.00,0,0-,0-,BARRA ROSQ.1/2,,,,,,00000000000
126,0,BARRA ROSQUEADA 1/4,UNID,10.00,0.00,0.00,0,0-,0-,BARRA ROSQ.1/4,,,,,,00000000000
127,0,BARRA ROSQUEADA 3/8,UNID,12.00,0.00,0.00,0,0-,0-,BARRA ROSQ.3/8,,,,,,00000000000
128,0,BARRA ROSQUEADA 5/16,UNID,11.00,0.00,0.00,-1,0-,0-,BARRA ROSQ.5/16,,,,,,00000000000
132,0,BARRAMENTO BIPOLAR,UNID,55.00,0.00,0.00,0,0-,0-,BARRAMENTO BIP.,,,,,,00000000000
86,0,BARRAMENTO NEUTRO,UNID,25.00,0.00,0.00,-6,0-,0-,BARRAMENTO NEUT,,,,,,00000000000
1967,0,BASE RIGIDA P/LAVATORIO,UNID,8.00,0.00,0.00,0,0-,0-,BASE RIG.P/LAV.,,,,,,00000000000
700,0,BATEDOR DE MASSA/TINTA,UNID,30.00,0.00,0.00,0,0-,0-,BATEDOR MAS/TIN,,,,,,00000000000
1882,0,BATEDOR DE PORTA,UNID,10.00,0.00,0.00,0,0-,0-,BATEDOR PORTA,,,,,,00000000000
501,0,BATEDOR PORTA BORRACHA,UNID,3.00,0.00,0.00,0,0-,0-,BAT.PORTA BORRA,,,,,,00000000000
133,0,BATENTE,UNID,290.00,0.00,0.00,0,0-,0-,BATENTE,,,,,,00000000000
135,0,BENGALA PRETA 1,UNID,35.00,0.00,0.00,-1,0-,0-,BENGALA PRT1,,,,,,00000000000
136,0,BENGALA PRETA 1.1/2,UNID,60.00,0.00,0.00,0,0-,0-,BENGALA PRT11/2,,,,,,00000000000
529,0,BENGALA PRETA 1.1/4,UNID,60.00,0.00,0.00,0,0-,0-,BENGALA PRT11/4,,,,,,00000000000
134,0,BENGALA PRETA 3/4,UNID,25.00,0.00,0.00,-1,0-,0-,BENGALA PRT3/4,,,,,,00000000000
137,0,BENJAMIM,UNID,6.00,0.00,0.00,0,0-,0-,BENJAMIM,,,,,,00000000000
141,0,BIANCO BALDE,BALDE,390.00,0.00,0.00,0,0-,0-,BIANCO BALDE,,,,,,00000000000
140,0,BIANCO GALAO,GALAO,123.00,0.00,0.00,0,0-,0-,BIANCO GALAO,,,,,,00000000000
139,0,BIANCO LITRO,LITRO,43.00,0.00,0.00,0,0-,0-,BIANCO LITRO,,,,,,00000000000
142,0,BICO DE TORNEIRA 1/2,UNID,5.00,0.00,0.00,0,0-,0-,BICO TORN.1/2,,,,,,00000000000
143,0,BICO DE TORNEIRA 3/4,UNID,5.00,0.00,0.00,0,0-,0-,BICO TORN.3/4,,,,,,00000000000
2077,0,BITS PHILIPS,UNID,8.00,0.00,0.00,0,0-,0-,BITS PHILIPS,,,,,,00000000000
144,0,BLOCO CIMENTO 09X19X39 (13M2),UNID,6.50,0.00,0.00,0,0-,0-,BLOCO CIMENTO10,,,,,,00000000000
145,0,BLOCO CIMENTO 14X19X39 (13M2),UNID,7.20,0.00,0.00,0,0-,0-,BLOCO CIMENTO15,,,,,,00000000000
146,0,BLOCO CIMENTO 20,UNID,12.00,0.00,0.00,0,0-,0-,BLOCO CIMENTO20,,,,,,00000000000
2202,0,BLOCO CONCRETO CELULAR,UNID,10.00,0.00,0.00,0,0-,0-,BLOCO CONC.CELU,,,,,,00000000000
147,0,BLOCO DE ESPUMA,UNID,6.00,0.00,0.00,0,0-,0-,BLOCO DE ESPUMA,,,,,,00000000000
148,0,BLOCO DE VIDRO,UNID,20.00,0.00,0.00,0,0-,0-,BLOCO DE VIDRO,,,,,,00000000000
149,0,BOCAL DE CALHA 3,UNID,10.00,0.00,0.00,-6,0-,0-,BOCAL CALHA 3,,,,,,00000000000
150,0,BOCAL DE CALHA 4,UNID,5.00,0.00,0.00,0,0-,0-,BOCAL CALHA 4,,,,,,00000000000
2213,0,BOIA DE NIVEL ELETRICA,UNID,70.00,0.00,0.00,0,0-,0-,BOIA NIVEL ELET,,,,,,00000000000
151,0,BOIA P/CAIXA ACOPLADA (KF),UNID,38.00,0.00,0.00,0,0-,0-,BOIA P/CAIXA KF,CAIXA ACOPLADA,,,,,00000000000
1893,0,BOIA P/FILTRO,UNID,10.00,0.00,0.00,-2,0-,0-,BOIA P/FILTRO,,,,,,00000000000
152,0,BOINA DE LA 5,UNID,30.00,0.00,0.00,0,0-,0-,BOINA DE LA 5,,,,,,00000000000
153,0,BOINA DE LA 8,UNID,25.00,0.00,0.00,0,0-,0-,BOINA DE LA 8,,,,,,00000000000
2327,0,BOLSA ADAPTADORA P/VASO,UNID,38.00,0.00,0.00,0,0-,0-,BOLSA ADAP.VASO,,,,,,00000000000
154,0,BOLSA PRETA,UNID,5.00,0.00,0.00,0,0-,0-,BOLSA PRETA,,,,,,00000000000
155,0,BOLSA VED.CX.ACOP.(KS/BV),UNID,20.00,0.00,0.00,0,0-,0-,BOLSA VED.KS/BV,CAIXA ACOPLADA,,,,,00000000000
1961,0,BORRACHA 1/2 P/LIG.FLEX.,UNID,2.00,0.00,0.00,0,0-,0-,BORRACHA 1/2,,,,,,00000000000
1962,0,BORRACHA 3/4 P/UNIAO TORN.,UNID,2.00,0.00,0.00,0,0-,0-,BORRACHA 3/4,,,,,,00000000000
1963,0,BORRACHA 31/2 P/SIF.P.AMERICANA,UNID,1.00,0.00,0.00,0,0-,0-,BORRACHA 31/2,,,,,,00000000000
1965,0,BORRACHA NITRILICA 1/2-3/4-1,UNID,2.00,0.00,0.00,0,0-,0-,BORRACHA NITRIL,,,,,,00000000000
1964,0,BORRACHA P/SIF.LAVATORIO,UNID,1.00,0.00,0.00,0,0-,0-,BORRACHA P/LAVA,,,,,,00000000000
1966,0,BORRACHA P/VALV.AMERICANA,UNID,2.00,0.00,0.00,0,0-,0-,BORRACHA P.AMER,,,,,,00000000000
157,0,BOTA,UNID,50.00,0.00,0.00,0,0-,0-,BOTA,,,,,,00000000000
2265,0,BOTA DE BORRACHA,UNID,65.00,0.00,0.00,0,0-,0-,BOTA BORRACHA,,,,,,00000000000
156,0,BOTAO ACIONADOR CX ACOPLADA MB,UNID,36.00,0.00,0.00,0,0-,0-,BOTAO AC.ACOPLA,CAIXA ACOPLADA,,,,,00000000000
162,0,BRACO CHUVEIRO 20,UNID,13.00,0.00,0.00,0,0-,0-,BRACO CHUV.20,,,,,,00000000000
163,0,BRACO CHUVEIRO 30,UNID,20.00,0.00,0.00,0,0-,0-,BRACO CHUV.30,,,,,,00000000000
1485,0,BRACO CHUVEIRO 30 PLASTICO,UNID,15.00,0.00,0.00,0,0-,0-,BRACO 30 PLAST.,,,,,,00000000000
164,0,BRACO CHUVEIRO 40,UNID,20.00,0.00,0.00,0,0-,0-,BRACO CHUV.40,,,,,,00000000000
1486,0,BRACO CHUVEIRO 40 PLASTICO,UNID,20.00,0.00,0.00,0,0-,0-,BRACO 40 PLAST.,,,,,,00000000000
186,0,BROCA ACO RAP 10.5MM,UNID,23.00,0.00,0.00,0,0-,0-,BROCA ACO10.5MM,,,,,,00000000000
166,0,BROCA ACO RAP. 1.0MM,UNID,12.00,0.00,0.00,0,0-,0-,BROCA ACO 1.0MM,,,,,,00000000000
167,0,BROCA ACO RAP. 1.5MM,UNID,10.00,0.00,0.00,-10,0-,0-,BROCA ACO 1.5MM,,,,,,00000000000
185,0,BROCA ACO RAP. 10.0MM,UNID,36.00,0.00,0.00,-3,0-,0-,BROCA ACO10.0MM,,,,,,00000000000
168,0,BROCA ACO RAP. 2.0MM,UNID,8.00,0.00,0.00,-6,0-,0-,BROCA ACO 2.0MM,,,,,,00000000000
169,0,BROCA ACO RAP. 2.5MM,UNID,9.00,0.00,0.00,0,0-,0-,BROCA ACO 2.5MM,,,,,,00000000000
170,0,BROCA ACO RAP. 3.0MM,UNID,8.00,0.00,0.00,0,0-,0-,BROCA ACO 3.0MM,,,,,,00000000000
171,0,BROCA ACO RAP. 3.5MM,UNID,8.00,0.00,0.00,0,0-,0-,BROCA ACO 3.5MM,,,,,,00000000000
172,0,BROCA ACO RAP. 4.0MM,UNID,10.00,0.00,0.00,0,0-,0-,BROCA ACO 4.0MM,,,,,,00000000000
173,0,BROCA ACO RAP. 4.5MM,UNID,9.00,0.00,0.00,0,0-,0-,BROCA ACO 4.5MM,,,,,,00000000000
174,0,BROCA ACO RAP. 5.0MM,UNID,12.00,0.00,0.00,0,0-,0-,BROCA ACO 5.0MM,,,,,,00000000000
175,0,BROCA ACO RAP. 5.5MM,UNID,12.00,0.00,0.00,0,0-,0-,BROCA ACO 5.5MM,,,,,,00000000000
176,0,BROCA ACO RAP. 6.0MM,UNID,13.00,0.00,0.00,10,0-,0-,BROCA ACO 6.0MM,,,,,,00000000000
177,0,BROCA ACO RAP. 6.5MM,UNID,15.00,0.00,0.00,0,0-,0-,BROCA ACO 6.5MM,,,,,,00000000000
178,0,BROCA ACO RAP. 7.0MM,UNID,15.00,0.00,0.00,0,0-,0-,BROCA ACO 7.0MM,,,,,,00000000000
179,0,BROCA ACO RAP. 7.5MM,UNID,15.00,0.00,0.00,0,0-,0-,BROCA ACO 7.5MM,,,,,,00000000000
180,0,BROCA ACO RAP. 8.0MM,UNID,21.00,0.00,0.00,0,0-,0-,BROCA ACO 8.0MM,,,,,,00000000000
181,0,BROCA ACO RAP. 8.5MM,UNID,25.00,0.00,0.00,0,0-,0-,BROCA ACO 8.5MM,,,,,,00000000000
183,0,BROCA ACO RAP. 9.0MM,UNID,25.00,0.00,0.00,0,0-,0-,BROCA ACO 9.0MM,,,,,,00000000000
184,0,BROCA ACO RAP. 9.5MM,UNID,30.00,0.00,0.00,0,0-,0-,BROCA ACO 9.5MM,,,,,,00000000000
225,0,BROCA CHATA 1,UNID,23.00,0.00,0.00,0,0-,0-,BROCA 1 CHATA,,,,,,00000000000
200,0,BROCA CHATA 1.1/2,UNID,23.00,0.00,0.00,-2,0-,0-,BROCA 1.1/2 CHA,,,,,,00000000000
226,0,BROCA CHATA 1.1/4,UNID,23.00,0.00,0.00,0,0-,0-,BROCA 1.1/4 CHA,,,,,,00000000000
192,0,BROCA CHATA 1/2,UNID,23.00,0.00,0.00,0,0-,0-,BROCA 1/2 CHATA,,,,,,00000000000
188,0,BROCA CHATA 1/4,UNID,23.00,0.00,0.00,0,0-,0-,BROCA 1/4 CHATA,,,,,,00000000000
195,0,BROCA CHATA 11/16,UNID,23.00,0.00,0.00,0,0-,0-,BROCA 11/16 CHA,,,,,,00000000000
196,0,BROCA CHATA 3/4,UNID,23.00,0.00,0.00,0,0-,0-,BROCA 3/4 CHATA,,,,,,00000000000
190,0,BROCA CHATA 3/8,UNID,23.00,0.00,0.00,0,0-,0-,BROCA 3/8 CHATA,,,,,,00000000000
189,0,BROCA CHATA 5/16,UNID,23.00,0.00,0.00,0,0-,0-,BROCA 5/16 CHAT,,,,,,00000000000
194,0,BROCA CHATA 5/8,UNID,23.00,0.00,0.00,0,0-,0-,BROCA CHATA 5/8,,,,,,00000000000
191,0,BROCA CHATA 7/16,UNID,23.00,0.00,0.00,0,0-,0-,BROCA 7/16 CHAT,,,,,,00000000000
224,0,BROCA CHATA 7/8,UNID,23.00,0.00,0.00,0,0-,0-,BROCA 7/8 CHATA,,,,,,00000000000
193,0,BROCA CHATA 9/16,UNID,23.00,0.00,0.00,0,0-,0-,BROCA 9/16 CHAT,,,,,,00000000000
1802,0,BROCA ESCALONADA 4-20,UNIDA,45.00,0.00,0.00,-1,0-,0-,BROCA ESCAL4-20,,,,,,00000000000
222,0,BROCA MOURAO 1/4,UNID,20.00,0.00,0.00,0,0-,0-,BROCA MOUR.1/4,,,,,,00000000000
223,0,BROCA MOURAO 5/16,UNID,45.00,0.00,0.00,0,0-,0-,BROCA MOUR.5/16,,,,,,00000000000
1070,0,BROCA MOURAO 9/32,UNID,40.00,0.00,0.00,0,0-,0-,BROCA MOUR.9/32,,,,,,00000000000
2241,0,BROCA PORCELANATO 06,UNID,40.00,0.00,0.00,0,0-,0-,BROCA PORCEL.06,,,,,,00000000000
2032,0,BROCA PORCELANATO 08,UNID,46.00,0.00,0.00,0,0-,0-,BROCA PORCEL.08,,,,,,00000000000
2033,0,BROCA PORCELANATO 10,UNID,58.00,0.00,0.00,0,0-,0-,BROCA PORCEL.10,,,,,,00000000000
201,0,BROCA WIDEA 03,UNID,8.00,0.00,0.00,0,0-,0-,BROCA WIDEA 03,,,,,,00000000000
202,0,BROCA WIDEA 04,UNID,8.00,0.00,0.00,0,0-,0-,BROCA WIDEA 04,,,,,,00000000000
203,0,BROCA WIDEA 05,UNID,10.00,0.00,0.00,0,0-,0-,BROCA WIDEA 05,,,,,,00000000000
204,0,BROCA WIDEA 06,UNID,10.00,0.00,0.00,-1,0-,0-,BROCA WIDEA 06,,,,,,00000000000
205,0,BROCA WIDEA 08,UNID,15.00,0.00,0.00,0,0-,0-,BROCA WIDEA 08,,,,,,00000000000
206,0,BROCA WIDEA 10,UNID,21.00,0.00,0.00,0,0-,0-,BROCA WIDEA 10,,,,,,00000000000
207,0,BROCA WIDEA 12,UNID,27.00,0.00,0.00,0,0-,0-,BROCA WIDEA 12,,,,,,00000000000
208,0,BROCA WIDEA LONGA 06,UNID,27.00,0.00,0.00,-3,0-,0-,BROCA LONGA 06,,,,,,00000000000
209,0,BROCA WIDEA LONGA 08,UNID,25.00,0.00,0.00,-1,0-,0-,BROCA LONGA 08,,,,,,00000000000
210,0,BROCA WIDEA LONGA 10,UNID,30.00,0.00,0.00,0,0-,0-,BROCA LONGA 10,,,,,,00000000000
211,0,BROCA WIDEA LONGA 12,UNID,36.00,0.00,0.00,0,0-,0-,BROCA LONGA 12,,,,,,00000000000
212,0,BROCA WIDEA SDS-PLUS 05X160,UNID,8.00,0.00,0.00,0,0-,0-,BROCA SDS05X160,,,,,,00000000000
213,0,BROCA WIDEA SDS-PLUS 06X160,UNID,10.00,0.00,0.00,0,0-,0-,BROCA SDS06X160,,,,,,00000000000
214,0,BROCA WIDEA SDS-PLUS 08X160,UNID,10.00,0.00,0.00,0,0-,0-,BROCA SDS08X160,,,,,,00000000000
215,0,BROCA WIDEA SDS-PLUS 10X160,UNID,10.00,0.00,0.00,0,0-,0-,BROCA SDS10X160,,,,,,00000000000
216,0,BROCA WIDEA SDS-PLUS 12X160,UNID,12.00,0.00,0.00,0,0-,0-,BROCA SDS12X160,,,,,,00000000000
217,0,BROCA WIDEA SDS-PLUS 14X160,UNID,18.00,0.00,0.00,0,0-,0-,BROCA SDS14X160,,,,,,00000000000
218,0,BROCA WIDEA SDS-PLUS 16X160,UNID,50.00,0.00,0.00,0,0-,0-,BROCA SDS16X160,,,,,,00000000000
219,0,BROCA WIDEA SDS-PLUS 18X210,UNID,75.00,0.00,0.00,0,0-,0-,BROCA SDS18X210,,,,,,00000000000
220,0,BROCA WIDEA SDS-PLUS 19X210,UNID,85.00,0.00,0.00,0,0-,0-,BROCA SDS19X210,,,,,,00000000000
221,0,BROCA WIDEA SDS-PLUS 20X210,UNID,95.00,0.00,0.00,0,0-,0-,BROCA SDS20X210,,,,,,00000000000
228,0,BROXA RETANGULAR,UNID,10.00,0.00,0.00,-4,0-,0-,BROXA RETANG.,,,,,,00000000000
229,0,BUCHA 04,UNID,0.10,0.00,0.00,0,0-,0-,BUCHA 04,,,,,,00000000000
230,0,BUCHA 05,UNID,0.10,0.00,0.00,0,0-,0-,BUCHA 05,,,,,,00000000000
231,0,BUCHA 06,UNID,0.10,0.00,0.00,0,0-,0-,BUCHA 06,,,,,,00000000000
232,0,BUCHA 07,UNID,0.10,0.00,0.00,0,0-,0-,BUCHA 07,,,,,,00000000000
233,0,BUCHA 08,UNID,0.10,0.00,0.00,0,0-,0-,BUCHA 08,,,,,,00000000000
234,0,BUCHA 10,UNID,0.15,0.00,0.00,0,0-,0-,BUCHA 10,,,,,,00000000000
235,0,BUCHA 12,UNID,0.30,0.00,0.00,0,0-,0-,BUCHA 12,,,,,,00000000000
1980,0,BUCHA C/ANEL 06,UNID,0.10,0.00,0.00,0,0-,0-,BUCHA C/ANEL 06,,,,,,00000000000
1981,0,BUCHA C/ANEL 08,UNID,0.10,0.00,0.00,0,0-,0-,BUCHA C/ANEL 08,,,,,,00000000000
1982,0,BUCHA C/ANEL 10,UNID,0.15,0.00,0.00,0,0-,0-,BUCHA C/ANEL 10,,,,,,00000000000
1983,0,BUCHA C/ANEL 12,UNID,0.15,0.00,0.00,0,0-,0-,BUCHA C/ANEL 12,,,,,,00000000000
1032,0,BUCHA FISHER FU8,UNID,0.80,0.00,0.00,0,0-,0-,BUCHA FIS.FU8,,,,,,00000000000
129,0,BUCHA FISHER SX08,UNID,0.80,0.00,0.00,0,0-,0-,BUCHA FIS.SX08,,,,,,00000000000
240,0,BUCHA LL 1.1/2X1.1/4,UNID,60.00,0.00,0.00,0,0-,0-,BUCHA 11/2X11/4,,,,,,00000000000
241,0,BUCHA LL 1.1/2X3/4,UNID,35.00,0.00,0.00,0,0-,0-,BUCHA 11/2X3/4,,,,,,00000000000
242,0,BUCHA LL 1.1/4X1,UNID,23.00,0.00,0.00,0,0-,0-,BUCHA 11/4X1,,,,,,00000000000
243,0,BUCHA LL 1.1/4X3/4,UNID,23.00,0.00,0.00,0,0-,0-,BUCHA 11/4X3/4,,,,,,00000000000
585,0,BUCHA LL 1X1/2,UNID,15.00,0.00,0.00,0,0-,0-,BUCHA LL 1X1/2,,,,,,00000000000
244,0,BUCHA LL 1X3/4,UNID,15.00,0.00,0.00,0,0-,0-,BUCHA 1X3/4,,,,,,00000000000
239,0,BUCHA LL 2X1.1/2,UNID,48.00,0.00,0.00,0,0-,0-,BUCHA 2X11/2,,,,,,00000000000
1991,0,BUCHA LL 2X3/4,UNID,65.00,0.00,0.00,0,0-,0-,BUCHA LL 2X3/4,,,,,,00000000000
245,0,BUCHA LL 3/4X1/2,UNID,10.00,0.00,0.00,0,0-,0-,BUCHA 3/4X1/2,,,,,,00000000000
246,0,BUCHA MAR.25X20,UNID,1.00,0.00,0.00,0,0-,0-,BUCHA MAR.25X20,,,,,,00000000000
247,0,BUCHA MAR.32X25,UNID,1.50,0.00,0.00,0,0-,0-,BUCHA MAR.32X25,,,,,,00000000000
248,0,BUCHA MAR.40X32,UNID,3.00,0.00,0.00,0,0-,0-,BUCHA MAR.40X32,,,,,,00000000000
249,0,BUCHA MAR.50X40,UNID,5.00,0.00,0.00,0,0-,0-,BUCHA MAR.50X40,,,,,,00000000000
250,0,BUCHA MAR.60X50,UNID,9.00,0.00,0.00,0,0-,0-,BUCHA MAR.60X50,,,,,,00000000000
2195,0,BUCHA P/CONDUITE,UNID,0.00,0.00,0.00,0,0-,0-,BUCHA P/CONDUIT,,,,,,00000000000
237,0,BUCHA P/GESSO DRYFIX,UNID,0.80,0.00,0.00,0,0-,0-,BUCHA DRYFIX,,,,,,00000000000
236,0,BUCHA P/GESSO FLY,UNID,0.80,0.00,0.00,0,0-,0-,BUCHA GESSO FLY,,,,,,00000000000
2342,0,BUCHA P/GESSO K54,UNID,3.00,0.00,0.00,0,0-,0-,BUCHA P/GESSO54,,,,,,00000000000
260,0,BUCHA RR LAT.INV.1/2X3/4,UNID,18.00,0.00,0.00,0,0-,0-,BUCHA INV.1/2X3,,,,,,00000000000
259,0,BUCHA RR LATAO 3/4X1/2,UNID,12.00,0.00,0.00,-1,0-,0-,BUCHA RR3/4X1/2,,,,,,00000000000
256,0,BUCHA RR PLAST.11/2X11/4,UNID,2.50,0.00,0.00,0,0-,0-,BUCHA RR112X114,,,,,,00000000000
254,0,BUCHA RR PLAST.11/4X1,UNID,2.00,0.00,0.00,0,0-,0-,BUCHA RR114/1,,,,,,00000000000
255,0,BUCHA RR PLAST.11/4X3/4,UNID,2.00,0.00,0.00,0,0-,0-,BUCHA RR114X3/4,,,,,,00000000000
257,0,BUCHA RR PLAST.112/2X3/4,UNID,3.00,0.00,0.00,0,0-,0-,BUCHA RR11/2X34,,,,,,00000000000
253,0,BUCHA RR PLAST.1X1/2,UNID,1.50,0.00,0.00,0,0-,0-,BUCHA RR1X1/2,,,,,,00000000000
252,0,BUCHA RR PLAST.1X3/4,UNID,1.00,0.00,0.00,0,0-,0-,BUCHA RR 1X3/4,,,,,,00000000000
258,0,BUCHA RR PLAST.2X11/2,UNID,4.00,0.00,0.00,-1,0-,0-,BUCHA RR2X11/2,,,,,,00000000000
251,0,BUCHA RR PLAST.3/4X1/2,UNID,3.00,0.00,0.00,0,0-,0-,BUCHA RR3/4X1/2,,,,,,00000000000
238,0,BUCHA SFORBOLT,UNID,6.00,0.00,0.00,0,0-,0-,BUCHA SFORBOLT,,,,,,00000000000
263,0,CABECEIRA DE CALHA,UNID,10.00,0.00,0.00,0,0-,0-,CABECEIRA CALHA,,,,,,00000000000
265,0,CABIDE GRANDE,UNID,8.00,0.00,0.00,0,0-,0-,CABIDE GRANDE,,,,,,00000000000
264,0,CABIDE PEQUENO,UNID,5.00,0.00,0.00,0,0-,0-,CABIDE PEQUENO,,,,,,00000000000
2373,0,CABO 1P2+1P2,UNID,8.00,0.00,0.00,0,0-,0-,CABO 1P2+1P2,,,,,,00000000000
269,0,CABO 3RCA AUDIO/VIDEO,UNID,6.00,0.00,0.00,-65,0-,0-,CABO 3RCA AUD/V,,,,,,00000000000
286,0,CABO COMPUTADOR/NOTEBOOK,UNID,18.00,0.00,0.00,0,0-,0-,CABO COMP.NOTEB,,,,,,00000000000
266,0,CABO DE ACO 3/16,METRO,14.00,0.00,0.00,0,0-,0-,CABO ACO 3/16,,,,,,00000000000
267,0,CABO DE ACO 3/8,METRO,19.00,0.00,0.00,-28,0-,0-,CABO ACO 3/8,,,,,,00000000000
268,0,CABO DE ACO 5/16,METRO,16.00,0.00,0.00,0,0-,0-,CABO ACO 5/16,,,,,,00000000000
270,0,CABO DE ENXADA,UNID,18.00,0.00,0.00,0,0-,0-,CABO DE ENXADA,,,,,,00000000000
2092,0,CABO DE LIMA,UNID,5.00,0.00,0.00,0,0-,0-,CABO DE LIMA,,,,,,00000000000
292,0,CABO DE MACHADO,UNID,16.00,0.00,0.00,0,0-,0-,CABO MACHADO,,,,,,00000000000
293,0,CABO DE PA,UNID,16.00,0.00,0.00,-1,0-,0-,CABO PA,,,,,,00000000000
291,0,CABO DE PICARETA,UNID,23.00,0.00,0.00,-1,0-,0-,CABO PICARETA,,,,,,00000000000
2154,0,CABO DE REDE 5M,UNID,15.00,0.00,0.00,0,0-,0-,CABO DE REDE 5M,,,,,,00000000000
272,0,CABO DE REDE C/10M,UNID,22.00,0.00,0.00,0,0-,0-,CABO REDE 10M,,,,,,00000000000
273,0,CABO DE REDE P/METRO,METRO,4.00,0.00,0.00,0,0-,0-,CABO REDE P/MET,,,,,,00000000000
371,0,CABO FLEX.1.0,UNID,110.00,0.00,0.00,0,0-,0-,CABO FLEX.1.0,,,,,,00000000000
274,0,CABO FLEX.1.5 P/METRO,METRO,2.80,0.00,0.00,0,0-,0-,CABO FLEX.1.5 M,,,,,,00000000000
275,0,CABO FLEX.1.5 ROLO,ROLO,200.00,0.00,0.00,0,0-,0-,CABO FLEX.1.5 R,,,,,,00000000000
282,0,CABO FLEX.10 P/METRO,METRO,18.00,0.00,0.00,0,0-,0-,CABO FLEX.10 M,,,,,,00000000000
283,0,CABO FLEX.10 ROLO,ROLO,1350.00,0.00,0.00,0,0-,0-,CABO FLEX.10 R,,,,,,00000000000
285,0,CABO FLEX.16 P/METRO,METRO,25.00,0.00,0.00,0,0-,0-,CABO FLEX.16 M,,,,,,00000000000
284,0,CABO FLEX.16 ROLO,ROLO,2000.00,0.00,0.00,0,0-,0-,CABO FLEX.16 R,,,,,,00000000000
2197,0,CABO FLEX.2.5 MT,METRO,5.00,0.00,0.00,0,0-,0-,CABO FLEX.2.5 M,,,,,,00000000000
2196,0,CABO FLEX.2.5 ROLO,ROLO,260.00,0.00,0.00,0,0-,0-,CABO FLEX.2.5 R,,,,,,00000000000
278,0,CABO FLEX.4 P/METRO,UNID,8.00,0.00,0.00,0,0-,0-,CABO FLEX.4 M,,,,,,00000000000
279,0,CABO FLEX.4 ROLO,UNID,480.00,0.00,0.00,0,0-,0-,CABO FLEX.4 R,,,,,,00000000000
281,0,CABO FLEX.6 P/METRO,UNID,12.00,0.00,0.00,0,0-,0-,CABO FLEX.6 M,,,,,,00000000000
280,0,CABO FLEX.6 ROLO,UNID,780.00,0.00,0.00,0,0-,0-,CABO FLEX.6 R,,,,,,00000000000
2285,0,CABO FORÇA TV/RADIO,UNID,15.00,0.00,0.00,0,0-,0-,CABO TV/RADIO,,,,,,00000000000
287,0,CABO HDMI,UNID,25.00,0.00,0.00,0,0-,0-,CABO HDMI,,,,,,00000000000
271,0,CABO MARTELO/MARRETA,UNID,15.00,0.00,0.00,0,0-,0-,CABO MART/MARRE,,,,,,00000000000
288,0,CABO P/BATERIA,UNID,65.00,0.00,0.00,0,0-,0-,CABO P/BATERIA,,,,,,00000000000
289,0,CABO PP 2X1.5,METRO,8.00,0.00,0.00,-1,0-,0-,CABO PP 2X1.5,,,,,,00000000000
882,0,"CABO PP 2X2,5",METRO,12.00,0.00,0.00,-8,0-,0-,"CABO PP 2X2,5",,,,,,00000000000
290,0,CABO PP 3X1.5,METRO,11.00,0.00,0.00,0,0-,0-,CABO PP 3.1.5,,,,,,00000000000
883,0,"CABO PP 3X2,5",METRO,15.00,0.00,0.00,0,0-,0-,"CABO PP 3X2,5",,,,,,00000000000
84,0,CABO REVESTIDO P/VARAL,METRO,1.50,0.00,0.00,0,0-,0-,CABO REV.P/VARA,,,,,,00000000000
295,0,CACAMBA P/MASSA 20L,UNID,18.00,0.00,0.00,-1,0-,0-,CACAMBA M.20L,,,,,,00000000000
296,0,CACAMBA P/MASSA 40L,UNID,45.00,0.00,0.00,0,0-,0-,CACAMBA M.40L,,,,,,00000000000
297,0,CACAMBA P/TINTA 4L,UNID,35.00,0.00,0.00,0,0-,0-,CACAMBA TINTA4L,,,,,,00000000000
298,0,CADEADO 20,UNID,20.00,0.00,0.00,0,0-,0-,CADEADO 20,,,,,,00000000000
299,0,CADEADO 25,UNID,22.00,0.00,0.00,-2,0-,0-,CADEADO 25,,,,,,00000000000
313,0,CADEADO 25 C/SEGREDO,UNID,23.00,0.00,0.00,0,0-,0-,CADEADO 25C/SEG,,,,,,00000000000
300,0,CADEADO 30,UNID,25.00,0.00,0.00,0,0-,0-,CADEADO 30,,,,,,00000000000
309,0,CADEADO 30X75 H.LONGA,UNID,30.00,0.00,0.00,0,0-,0-,CADEADO 30H.LON,,,,,,00000000000
301,0,CADEADO 35,UNID,33.00,0.00,0.00,0,0-,0-,CADEADO 35,,,,,,00000000000
